EmployeeID,Name,Age,Gender,Department,JobRole,Education,YearsAtCompany,MonthlyIncome,PerformanceRating,Attrition,OverTime,WorkLifeBalance,TrainingTimesLastYear,JobSatisfaction
E1279,Nathan Malone,58,Male,Finance,Executive,Bachelors,12,119426,3,Yes,No,3,5,4
E1280,Amanda Jones,45,Male,Marketing,Analyst,Masters,8,118200,3,No,Yes,3,5,4
E1281,Tammie Bright,50,Male,Sales,Analyst,Bachelors,10,113579,4,No,No,1,3,4
E1282,Jessica Garcia,52,Female,Finance,Engineer,Bachelors,8,124366,3,No,No,3,3,3
E1283,Shelia Wallace,56,Female,Finance,Manager,Diploma,10,106678,5,No,No,3,9,1
E1284,Stephanie Williams,54,Female,Marketing,Executive,Diploma,13,116936,3,No,No,4,3,2
E1285,Elaine Brooks,42,Male,Operations,Manager,Masters,14,81315,4,Yes,No,3,2,2
E1286,Joseph Knight,53,Female,Engineering,Manager,Masters,16,58468,3,No,Yes,3,0,2
E1287,Carolyn Miller,44,Female,Marketing,Engineer,Bachelors,0,84533,4,No,No,1,8,4
E1288,Lisa Allen,54,Male,Engineering,Analyst,Bachelors,2,31489,1,Yes,No,1,8,4
E1289,Briana Murray,24,Female,Operations,Manager,Diploma,2,66262,3,Yes,Yes,4,6,3
E1290,David Smith,39,Male,Marketing,Engineer,Masters,2,95785,2,No,No,2,2,3
E1291,Stephanie Byrd,46,Female,Sales,Analyst,Masters,3,113531,3,No,No,4,1,1
E1292,Jeremy Reed,52,Female,Marketing,Manager,Bachelors,16,119553,3,No,No,1,3,3
E1293,Margaret Coleman,24,Female,Engineering,Manager,PhD,19,64745,3,No,No,3,8,2
E1294,Ryan Gonzalez,45,Female,Sales,Analyst,Bachelors,3,82519,5,No,No,3,8,2
E1295,John Young,53,Female,HR,Analyst,Bachelors,12,122727,3,No,No,4,6,4
E1296,Laura Haney,43,Female,Operations,Specialist,Bachelors,6,47721,4,Yes,Yes,3,3,3
E1297,William Barrett,44,Male,Operations,Specialist,Masters,3,93527,3,No,No,1,8,3
E1298,Keith Jennings,23,Female,Marketing,Engineer,Masters,7,121592,3,No,No,3,5,1
E1299,Amber Obrien,48,Male,Operations,Engineer,Masters,10,45241,3,No,No,4,1,3
E1300,Tanner Mitchell DDS,23,Male,Marketing,Executive,Bachelors,18,99930,3,No,Yes,1,4,3
E1301,Heather Fields,47,Female,Sales,Specialist,PhD,6,30871,3,No,Yes,1,3,3
E1302,Megan Le,38,Female,HR,Analyst,Diploma,8,27691,4,No,No,4,1,2
E1303,Sara Fuller,54,Male,Sales,Specialist,Bachelors,3,78328,5,No,Yes,4,1,4
E1304,Maria Parker,30,Male,Sales,Engineer,PhD,3,39496,3,Yes,No,2,5,4
E1305,Kevin Oconnor,50,Male,HR,Engineer,Diploma,0,29502,2,No,Yes,3,5,1
E1306,Edward Burgess,47,Male,Engineering,Engineer,Bachelors,5,91740,3,No,No,1,8,4
E1307,Carlos Ryan,56,Male,Marketing,Analyst,Bachelors,2,42676,3,No,No,3,8,1
E1308,Kiara Mcintyre,46,Female,Operations,Manager,Diploma,2,141281,3,Yes,No,3,9,1
E1309,Dawn Summers,45,Male,Engineering,Engineer,Bachelors,0,102288,5,No,No,2,5,2
E1310,Dr. Paul Morgan,34,Male,Operations,Specialist,Bachelors,6,70549,4,No,No,3,0,2
E1311,Victor Taylor,28,Male,Engineering,Manager,Masters,8,109158,5,No,No,4,2,2
E1312,Shannon Ramsey,57,Other,Operations,Specialist,Masters,2,87784,3,No,No,1,1,1
E1313,Tracy Ballard,41,Male,Engineering,Engineer,Masters,14,55055,3,No,No,2,6,2
E1314,Richard Smith,22,Male,HR,Analyst,Masters,2,58321,3,No,Yes,2,0,2
E1315,Jordan Chambers,29,Male,Operations,Manager,Masters,10,54790,3,Yes,No,4,3,4
E1316,Lauren Carson,37,Female,Finance,Manager,Bachelors,17,80651,4,Yes,No,4,0,1
E1317,Ashley Hall,35,Female,Engineering,Engineer,Bachelors,2,71680,4,No,Yes,4,2,4
E1318,Stephen Hoffman,33,Male,Finance,Engineer,Bachelors,19,40980,3,No,No,3,3,2
E1319,Connie Brown,44,Male,Engineering,Engineer,PhD,6,101520,3,No,No,2,5,4
E1320,Susan Turner,36,Male,Operations,Executive,Diploma,8,127237,3,No,No,2,0,2
E1321,Charles Shah,49,Female,Sales,Analyst,Bachelors,16,77325,4,No,Yes,4,0,4
E1322,Johnathan Davis,55,Female,Operations,Analyst,Bachelors,8,39356,3,No,No,2,5,2
E1323,Brandy Chavez,23,Male,Sales,Engineer,Diploma,9,130423,3,No,No,3,8,3
E1324,Natalie Bautista,53,Male,Finance,Executive,Bachelors,12,148552,3,No,Yes,3,5,2
E1325,Patrick Moore,44,Male,Sales,Engineer,Bachelors,4,125718,4,No,No,3,1,2
E1326,Brett Burns,43,Male,Marketing,Engineer,PhD,13,105581,4,No,Yes,3,1,1
E1327,Trevor Johnson,46,Female,Sales,Analyst,Masters,3,101329,2,No,No,2,1,2
E1328,Jeremy Sampson,43,Male,Engineering,Executive,Bachelors,13,86988,3,Yes,Yes,3,4,1
E1329,Ariana Jennings,43,Male,HR,Analyst,Diploma,10,63599,3,Yes,No,3,0,3
E1330,Vanessa Howard,27,Male,Sales,Engineer,Diploma,9,96040,3,No,No,4,4,1
E1331,Colton Martinez,36,Female,Marketing,Specialist,Bachelors,4,118516,3,No,No,3,7,3
E1332,Jordan Bates,58,Female,HR,Manager,PhD,11,92225,4,No,No,2,8,1
E1333,Linda Smith,54,Male,HR,Engineer,Masters,14,49527,2,No,No,2,6,1
E1334,Dana Martinez,29,Male,HR,Executive,Bachelors,12,94488,3,No,No,1,1,1
E1335,Andrea Hubbard,26,Male,Engineering,Specialist,Diploma,7,63950,3,No,No,2,4,1
E1336,Daniel Kane,25,Female,Engineering,Executive,Bachelors,3,72150,2,No,Yes,3,3,4
E1337,Charles Lester,27,Male,Sales,Engineer,Bachelors,12,100063,3,No,Yes,2,2,3
E1338,Scott Thomas,53,Female,HR,Engineer,Bachelors,14,140821,3,No,No,1,6,4
E1339,David Thompson,51,Female,Engineering,Manager,Masters,8,143969,3,Yes,No,3,1,1
E1340,Allison Smith,56,Female,Finance,Executive,Bachelors,5,87363,3,Yes,Yes,3,3,3
E1341,Cynthia Morris,37,Male,Operations,Specialist,PhD,17,102808,5,Yes,No,3,7,4
E1342,Anthony Harmon,34,Female,Marketing,Manager,Masters,8,89696,4,No,No,3,1,3
E1343,Nichole Alvarez,51,Female,Engineering,Executive,Bachelors,5,47486,3,No,Yes,4,4,2
E1344,Kayla Rodriguez,40,Male,Finance,Engineer,Masters,6,137343,3,No,No,3,5,3
E1345,Theresa Williams,38,Male,Marketing,Manager,Masters,11,35349,3,No,No,3,6,4
E1346,Sharon Boyd,40,Male,Marketing,Engineer,Bachelors,3,85615,3,No,No,1,7,2
E1347,Victor Brown,49,Male,Engineering,Analyst,Bachelors,10,39508,3,No,No,3,1,3
E1348,James Parks,47,Male,Marketing,Analyst,Masters,2,42728,2,No,No,3,6,1
E1349,Theodore Jones Jr.,58,Female,Marketing,Manager,Bachelors,6,101291,3,Yes,Yes,2,9,3
E1350,Ana Hill,47,Male,Engineering,Manager,PhD,1,92516,4,No,Yes,2,9,4
E1351,Kimberly Nguyen,44,Female,Finance,Executive,Bachelors,9,131556,3,No,No,2,8,1
E1352,Kerry Chavez DDS,30,Male,Marketing,Specialist,Bachelors,2,87634,5,No,Yes,2,7,2
E1353,Michael Farrell,33,Other,HR,Specialist,Bachelors,16,114960,2,No,No,3,1,2
E1354,Patricia Le,22,Male,Marketing,Analyst,Masters,10,40506,5,No,No,3,8,3
E1355,Jesse Perez,22,Female,Marketing,Analyst,Bachelors,0,126717,3,No,No,3,6,2
E1356,Jesse Perry,55,Male,Marketing,Analyst,Bachelors,1,92427,3,No,No,2,8,4
E1357,Jeffery Ortega,53,Male,Engineering,Engineer,Bachelors,12,79400,5,No,No,3,5,2
E1358,Christian Leblanc,46,Female,Sales,Specialist,Masters,13,121914,3,Yes,Yes,3,7,4
E1359,Ronald Davis,22,Male,Sales,Manager,Bachelors,16,149479,3,No,Yes,3,2,1
E1360,Parker Cain,37,Female,Marketing,Analyst,Bachelors,1,32742,3,No,No,2,6,4
E1361,Laurie Hoffman,26,Female,Operations,Executive,Bachelors,16,44740,3,No,No,3,4,1
E1362,Bryan Gomez,43,Male,Engineering,Manager,PhD,18,141626,5,Yes,No,1,4,1
E1363,Nicole Parrish,50,Female,Sales,Manager,Diploma,8,81874,3,No,No,3,6,4
E1364,Tracy Burke,24,Female,Operations,Manager,Masters,11,83949,5,No,No,2,0,3
E1365,Kenneth Lewis,33,Male,Operations,Specialist,Bachelors,15,55680,3,No,No,3,1,2
E1366,Courtney Rodriguez,47,Female,Engineering,Analyst,Bachelors,3,114343,3,No,No,3,9,1
E1367,Holly Farmer,37,Female,Engineering,Executive,Bachelors,10,128446,3,No,No,3,9,1
E1368,Renee Bruce,58,Male,Marketing,Engineer,Bachelors,19,124072,3,Yes,Yes,3,4,3
E1369,Sabrina Austin,43,Male,Marketing,Executive,Bachelors,3,108004,3,No,Yes,4,5,1
E1370,Allison Hickman,50,Female,Operations,Executive,Bachelors,1,98934,4,No,No,4,5,2
E1371,Debra White,35,Male,Sales,Executive,Bachelors,9,128192,3,No,No,2,5,1
E1372,Ellen Morgan,49,Male,Engineering,Engineer,Bachelors,8,81451,4,No,Yes,3,6,4
E1373,Sergio Knight,26,Male,Engineering,Executive,Bachelors,16,111892,4,No,No,3,1,3
E1374,Charles Schultz,51,Female,Operations,Executive,Bachelors,11,106911,3,No,No,2,8,2
E1375,Paul Lewis,26,Male,Operations,Analyst,Bachelors,3,51475,4,No,No,1,2,1
E1376,Glen Wood,33,Male,Operations,Analyst,Bachelors,8,103848,4,Yes,No,4,8,4
E1377,Paula Bradley,37,Female,Engineering,Analyst,Bachelors,13,117436,3,No,Yes,4,7,2
E1378,Anthony Moore,47,Male,Marketing,Manager,Bachelors,3,74910,3,No,No,3,0,2
E1379,Megan Nelson,47,Female,Engineering,Executive,Bachelors,1,39250,3,No,No,2,6,2
E1380,Karla Ramos,42,Other,Engineering,Specialist,Bachelors,17,128561,4,No,Yes,2,5,3
E1381,Paul Wilson,57,Female,HR,Specialist,Bachelors,12,64233,3,No,No,3,8,2
E1382,Douglas Gregory,54,Female,Marketing,Specialist,Bachelors,9,69560,3,No,No,3,3,3
E1383,Mr. Andrew Foster,51,Male,Operations,Engineer,Masters,13,55331,3,No,Yes,3,1,1
E1384,Aimee Turner,58,Female,HR,Analyst,Diploma,8,113972,3,Yes,Yes,2,4,2
E1385,Chad Scott,44,Male,Sales,Analyst,Diploma,10,59394,2,No,Yes,3,4,3
E1386,Adam Burgess,31,Male,Marketing,Analyst,Bachelors,19,121501,3,No,No,3,1,3
E1387,James Padilla,26,Male,Engineering,Engineer,Bachelors,0,144784,3,No,No,3,1,1
E1388,Sandra Drake,57,Male,Operations,Executive,Bachelors,11,87959,3,No,No,3,7,4
E1389,Scott Williams,55,Female,HR,Manager,Diploma,16,136067,2,No,Yes,1,8,1
E1390,Thomas Atkins,52,Male,Sales,Analyst,Masters,16,56856,3,No,No,3,0,2
E1391,Laura Mckinney,31,Female,Engineering,Executive,PhD,7,90661,4,Yes,Yes,3,5,3
E1392,Brian Smith,40,Female,Sales,Specialist,Bachelors,16,117425,3,No,No,3,5,3
E1393,Robert Montgomery,53,Female,HR,Manager,Bachelors,19,147096,3,No,No,1,6,4
E1394,Tamara Davis,22,Male,Sales,Specialist,Bachelors,12,47665,3,No,No,4,5,3
E1395,Dana Chapman,26,Female,HR,Executive,Diploma,12,110237,4,No,No,4,0,4
E1396,Jennifer Collins,25,Male,Sales,Executive,Bachelors,14,30357,3,No,Yes,3,5,1
E1397,Gary Jackson,37,Male,Operations,Specialist,Masters,17,112342,2,No,Yes,3,3,2
E1398,Ashley Hicks,45,Other,HR,Manager,Bachelors,12,142256,4,No,No,3,0,3
E1399,Hannah Luna,37,Male,Engineering,Specialist,PhD,7,139657,3,No,No,3,9,2
E1400,Robin Young,23,Male,Operations,Specialist,Bachelors,6,124373,2,No,No,3,5,4
E1401,Craig Morrison,49,Female,Engineering,Specialist,PhD,18,136988,3,No,No,3,2,3
E1402,Mary Thompson,53,Male,Engineering,Manager,Bachelors,9,86286,3,Yes,Yes,4,3,4
E1403,Kathleen Webster,48,Female,Marketing,Engineer,Masters,11,28195,3,No,Yes,3,7,2
E1404,Joann Glass,41,Male,Marketing,Manager,Bachelors,1,65003,3,No,No,4,7,3
E1405,Madison Weber,45,Male,Operations,Specialist,PhD,13,85268,4,No,No,3,2,1
E1406,Lori Hernandez,33,Male,Engineering,Analyst,Masters,9,53085,3,No,No,1,3,3
E1407,Jeremy Turner,56,Male,Operations,Analyst,Bachelors,16,39837,3,No,Yes,3,2,1
E1408,Anthony Romero,54,Male,Engineering,Executive,Masters,12,128747,3,No,No,3,7,4
E1409,Jesse Brown,54,Female,HR,Engineer,Bachelors,0,123947,3,No,Yes,4,2,2
E1410,Angela Lin,58,Female,Operations,Executive,Bachelors,14,65296,1,No,Yes,3,9,3
E1411,Lisa Hunter,33,Female,Engineering,Executive,Masters,0,102770,4,Yes,Yes,3,2,1
E1412,Julian Conner,24,Male,Operations,Analyst,Masters,14,55080,5,No,Yes,1,5,2
E1413,Joanna Pacheco,22,Female,Sales,Manager,Masters,19,107668,3,No,No,2,2,1
E1414,Erica Alvarez,54,Female,Finance,Executive,Masters,14,143484,3,No,Yes,1,4,2
E1415,Antonio Garcia,31,Female,Operations,Executive,Masters,13,40930,1,No,No,3,3,3
E1416,Gwendolyn Klein,50,Male,HR,Engineer,Diploma,12,135232,4,No,Yes,4,0,1
E1417,Carrie Wright,34,Female,Operations,Analyst,Bachelors,1,62768,5,No,Yes,2,6,3
E1418,Jeffrey Mills,33,Female,Operations,Manager,Masters,7,133312,4,No,No,3,5,3
E1419,Jake Campbell,52,Male,Operations,Engineer,PhD,8,104441,2,No,No,3,0,4
E1420,George Harper,23,Female,Engineering,Manager,Bachelors,18,119662,5,Yes,No,2,9,3
E1421,Maria Jones,56,Male,Engineering,Manager,Bachelors,18,108693,1,No,No,3,3,2
E1422,Michael Mitchell,44,Female,Operations,Executive,Masters,8,65345,3,No,No,4,8,2
E1423,Mary Escobar,38,Female,Marketing,Engineer,PhD,6,95455,3,Yes,No,3,6,3
E1424,Felicia Aguilar,47,Female,Engineering,Executive,Masters,13,148952,4,No,No,2,2,3
E1425,Gregory Ponce,29,Male,Operations,Specialist,Bachelors,1,86393,4,Yes,No,1,6,4
E1426,Jenna Larson,50,Male,Engineering,Manager,Bachelors,11,135144,4,Yes,No,3,0,3
E1427,Emily Bennett,47,Female,Operations,Engineer,Bachelors,10,60516,4,Yes,No,4,4,1
E1428,Robin Santiago,31,Male,Sales,Analyst,Bachelors,16,140208,3,No,No,3,0,4
E1429,Nancy Jennings,47,Male,Sales,Executive,Bachelors,1,95025,4,No,No,2,3,1
E1430,Maria Henderson,55,Female,Engineering,Specialist,Bachelors,11,105751,2,No,No,1,1,2
E1431,Jack White,28,Female,Finance,Specialist,Masters,14,56114,3,No,Yes,3,9,2
E1432,Travis Tucker,25,Male,Marketing,Specialist,Masters,7,45575,1,Yes,Yes,2,1,1
E1433,Chad Jones,32,Male,Sales,Executive,PhD,7,131580,5,No,Yes,2,5,4
E1434,Ashley Wise,50,Male,Operations,Analyst,Bachelors,17,140747,5,No,No,2,7,2
E1435,Sophia Johnson,57,Female,Finance,Engineer,Bachelors,13,52575,2,No,No,3,8,2
E1436,Ralph Anderson,46,Female,Engineering,Manager,Bachelors,9,107335,3,Yes,Yes,1,5,1
E1437,Christopher Guerra,42,Female,HR,Analyst,Bachelors,3,54266,3,No,No,3,2,2
E1438,Rhonda Martin,57,Female,Engineering,Executive,Bachelors,15,96623,3,Yes,No,3,2,1
E1439,Jason Rhodes,31,Female,Sales,Engineer,PhD,15,56394,3,No,No,2,2,3
E1440,Jeremy Mitchell,58,Female,Sales,Manager,Bachelors,16,136317,2,No,Yes,4,2,4
E1441,Joann Ferguson,30,Male,Marketing,Engineer,Bachelors,8,137515,3,No,No,1,8,4
E1442,Robert Harrison,45,Female,Sales,Manager,Bachelors,10,127620,3,No,No,3,3,2
E1443,Holly Valentine,56,Male,HR,Manager,Bachelors,12,61669,1,No,No,2,6,3
E1444,Mrs. Diane Reyes,56,Female,Marketing,Specialist,Bachelors,0,124646,3,No,No,4,1,4
E1445,Tracy Montoya,57,Female,Sales,Executive,Masters,6,136070,3,Yes,Yes,3,6,2
E1446,Brenda Wright,39,Male,Engineering,Analyst,PhD,10,101167,4,No,No,3,6,3
E1447,Shelly Spencer,53,Female,Sales,Specialist,Masters,2,85534,3,No,No,3,3,1
E1448,Ryan Rosales,45,Male,Finance,Specialist,Masters,1,139251,4,No,Yes,2,3,2
E1449,Phillip Nelson,44,Female,Engineering,Engineer,Masters,13,85484,2,No,No,3,4,1
E1450,Brittany Kim,53,Male,Sales,Manager,Bachelors,9,142180,3,No,Yes,3,0,2
E1451,Courtney Hayes,58,Female,Operations,Manager,Masters,19,73221,5,Yes,Yes,2,5,4
E1452,Alexander Brown,33,Male,Operations,Engineer,Bachelors,16,62182,3,No,Yes,4,6,3
E1453,Cynthia Vang,34,Male,Sales,Executive,Masters,7,38628,3,No,No,3,3,1
E1454,Alfred Galvan,44,Male,Operations,Manager,Bachelors,14,41226,4,No,No,3,7,4
E1455,Marie Moody,46,Male,HR,Specialist,PhD,5,119500,1,No,No,1,6,2
E1456,Dustin Gallegos,56,Male,Sales,Specialist,Masters,19,36005,3,No,Yes,2,9,4
E1457,Brenda Thornton,51,Female,Sales,Manager,Bachelors,1,29611,3,No,Yes,3,0,1
E1458,Aaron Miller,38,Male,Engineering,Manager,Masters,14,42463,3,No,No,4,8,1
E1459,Ruben Dunn,41,Male,Engineering,Executive,Bachelors,15,36818,3,No,No,2,8,1
E1460,Kelsey Rodriguez,46,Male,Finance,Manager,Bachelors,1,148449,1,Yes,Yes,1,0,3
E1461,Eric Williams,43,Female,Marketing,Executive,Bachelors,13,79009,3,No,No,3,7,3
E1462,Riley Bryant,34,Female,Marketing,Specialist,Bachelors,19,86583,4,No,No,1,0,2
E1463,Taylor Carlson,40,Female,Finance,Executive,Bachelors,0,131804,5,No,Yes,3,7,4
E1464,Jose Allen,57,Female,Marketing,Manager,Bachelors,8,143801,3,No,No,3,0,4
E1465,Jeffrey Mendez,33,Male,Operations,Analyst,Bachelors,16,93408,3,No,Yes,1,9,1
E1466,Jason Beck,40,Male,Sales,Manager,Bachelors,13,71430,4,No,No,3,9,1
E1467,William Jones,33,Male,Finance,Analyst,Bachelors,9,83533,3,No,No,4,1,4
E1468,Katie Mcneil,30,Female,Engineering,Specialist,Bachelors,12,101666,3,No,No,4,2,2
E1469,Jeanette Harrison,28,Other,Engineering,Engineer,Diploma,12,38855,3,No,No,3,9,3
E1470,Veronica King,49,Female,Engineering,Specialist,Diploma,18,71191,4,No,No,3,3,4
E1471,Richard Cooper,35,Male,Finance,Specialist,PhD,7,72328,3,Yes,No,3,0,4
E1472,Lori Ingram,52,Male,Engineering,Specialist,Bachelors,6,37050,5,No,No,3,7,4
E1473,Evelyn Williams,40,Male,Engineering,Executive,Masters,16,46331,4,No,No,3,6,4
E1474,Robin Thompson,37,Female,Engineering,Specialist,Masters,7,100567,3,No,No,3,1,2
E1475,Julie Dominguez,26,Male,Sales,Engineer,Bachelors,3,138737,4,Yes,No,4,8,4
E1476,Robin Brown,56,Female,Engineering,Manager,PhD,6,66113,3,No,No,2,3,4
E1477,Judith Carter,33,Male,Finance,Analyst,Diploma,19,98837,2,Yes,No,1,5,2
E1478,Curtis Williams,46,Female,Engineering,Specialist,Masters,16,115449,3,Yes,No,3,8,1
E1479,Kaylee Hays,42,Female,Operations,Analyst,Bachelors,4,145748,4,No,No,3,0,1
E1480,Dawn Mullins,57,Female,Engineering,Specialist,Masters,19,25506,4,No,No,3,2,2
E1481,Howard Norman,44,Female,Sales,Executive,Bachelors,3,133716,3,No,No,3,5,1
E1482,Evelyn Martinez,37,Female,Engineering,Analyst,Bachelors,18,77217,3,No,No,3,6,4
E1483,Steve Paul,35,Female,Marketing,Specialist,Masters,0,149686,1,Yes,No,3,8,3
E1484,Jasmine Beltran,52,Female,Marketing,Specialist,Bachelors,9,33163,3,No,Yes,1,3,2
E1485,Jonathan Glass MD,26,Female,Engineering,Engineer,Bachelors,5,126521,5,No,Yes,2,6,1
E1486,Monica Miller,56,Other,HR,Engineer,Bachelors,11,29894,4,No,No,3,6,3
E1487,Samantha Gardner,44,Female,Engineering,Engineer,Masters,16,68406,4,No,No,4,7,4
E1488,Bobby Guerrero,50,Female,Engineering,Executive,Diploma,4,137741,4,No,No,3,4,3
E1489,Lance Simmons,32,Female,Operations,Analyst,Bachelors,8,124292,3,No,Yes,3,9,1
E1490,Heather Williams,39,Male,Engineering,Executive,Bachelors,8,88465,3,No,No,3,9,1
E1491,Heather Bolton,33,Male,Engineering,Manager,Bachelors,4,139190,3,No,No,4,1,2
E1492,William Gould,30,Female,Engineering,Specialist,Masters,18,79520,3,Yes,Yes,3,2,3
E1493,Mark Cox,31,Female,Finance,Specialist,PhD,10,81896,4,No,No,1,0,2
E1494,Meghan Cisneros,38,Female,Marketing,Specialist,Bachelors,11,82828,3,No,No,3,6,2
E1495,Lawrence Harrington,59,Male,Engineering,Engineer,Bachelors,4,69392,4,No,No,3,6,3
E1496,Austin Osborne,28,Female,Operations,Specialist,Bachelors,7,121250,4,No,No,4,0,3
E1497,James Bradley,34,Female,Engineering,Engineer,PhD,16,67966,4,Yes,Yes,3,9,4
E1498,Meghan Rush,30,Male,Sales,Manager,Bachelors,7,74325,1,No,No,1,7,4
E1499,Phillip Berry,48,Female,Engineering,Executive,Masters,1,133362,2,No,No,3,3,1
E1500,Jennifer Banks,23,Female,Sales,Executive,Bachelors,17,149261,3,No,Yes,1,7,2
E1501,Brian Fitzgerald,26,Male,HR,Executive,Masters,18,146743,4,No,Yes,4,8,3
E1502,Mr. Justin Green III,50,Female,Finance,Engineer,Bachelors,9,59230,4,No,No,3,0,4
E1503,Zachary Mitchell,58,Female,Marketing,Analyst,Bachelors,6,50629,1,No,No,3,7,3
E1504,Katherine Martinez,59,Male,Engineering,Analyst,Bachelors,8,81796,3,No,No,3,1,4
E1505,Jodi Roach,40,Male,Sales,Manager,Masters,11,134096,4,No,No,3,3,4
E1506,Brandon Fleming,29,Other,Engineering,Analyst,Bachelors,11,119274,3,No,Yes,3,3,3
E1507,Emma Reed,22,Male,Engineering,Manager,Masters,4,70543,5,No,No,2,1,1
E1508,Joshua Vance,43,Male,Operations,Specialist,Bachelors,10,74936,3,No,Yes,1,0,1
E1509,Michelle Ho,38,Male,Engineering,Executive,Masters,16,128961,5,No,No,3,1,3
E1510,Rebecca Hicks,28,Female,Marketing,Engineer,Masters,14,128541,3,No,No,4,3,3
E1511,Curtis Taylor,46,Female,HR,Manager,Masters,10,112396,3,No,Yes,3,1,3
E1512,Allison Spencer,25,Female,Marketing,Engineer,Bachelors,14,115359,3,No,No,3,6,2
E1513,Robert Arnold,57,Male,Marketing,Engineer,PhD,15,88423,4,Yes,No,4,0,4
E1514,Angelica Parker,27,Female,Operations,Executive,Bachelors,18,89606,3,No,Yes,1,3,1
E1515,Dr. Kelly Hammond DVM,52,Male,Sales,Specialist,Bachelors,11,106209,4,No,No,3,7,4
E1516,William Day,40,Male,Engineering,Specialist,Masters,2,59398,3,Yes,No,4,7,4
E1517,Michael Cooper,48,Male,Engineering,Analyst,Masters,7,35698,5,No,Yes,3,0,1
E1518,Penny Bowman,31,Male,Sales,Specialist,Masters,10,105997,3,No,No,3,4,3
E1519,Vincent Reynolds,47,Female,Engineering,Executive,Masters,0,25725,3,No,No,3,8,2
E1520,Amy Martinez,40,Female,Operations,Engineer,Masters,3,64917,2,No,Yes,3,4,2
E1521,Christopher Morris,24,Male,Engineering,Manager,PhD,5,114218,3,No,Yes,3,4,1
E1522,Hannah Everett,34,Female,Operations,Manager,Masters,9,68383,3,No,No,1,5,2
E1523,Sarah King,49,Female,Sales,Specialist,Bachelors,14,54565,2,No,No,3,7,1
E1524,Krista Martinez,41,Female,Marketing,Analyst,PhD,7,85272,4,No,Yes,2,6,3
E1525,Joseph Shaw,49,Male,Engineering,Manager,PhD,13,44867,3,No,No,2,6,2
E1526,Todd Moore,29,Female,Engineering,Analyst,Bachelors,1,56199,3,Yes,No,3,6,3
E1527,Michelle Jacobs,22,Male,Operations,Manager,Bachelors,19,27691,3,No,Yes,3,0,3
E1528,Kristy Bryan,24,Female,Sales,Analyst,Masters,5,81231,3,No,Yes,3,1,3
E1529,Angel May,34,Male,Operations,Analyst,Bachelors,2,133645,1,No,Yes,3,4,4
E1530,Marilyn Wang,49,Female,Engineering,Engineer,Bachelors,1,137586,4,No,No,4,4,1
E1531,Mark Jimenez,46,Male,HR,Executive,Diploma,13,29152,3,No,No,3,9,3
E1532,Donna Frye,54,Male,Operations,Manager,Bachelors,17,134760,4,Yes,No,3,3,1
E1533,Dr. Michael Evans,59,Female,Engineering,Specialist,Bachelors,14,95062,2,No,No,2,7,3
E1534,Anthony Gonzales,27,Female,Marketing,Executive,Masters,3,105638,3,No,No,3,7,4
E1535,Mr. Lawrence Edwards,53,Female,Finance,Engineer,Bachelors,15,109431,5,Yes,No,2,7,4
E1536,Morgan Valencia,42,Female,Operations,Engineer,PhD,11,111177,3,No,Yes,3,8,3
E1537,Bianca Wood,37,Male,Engineering,Engineer,Bachelors,16,141652,3,Yes,No,3,6,1
E1538,Emma Owens,42,Female,Sales,Specialist,Masters,0,76231,2,Yes,Yes,1,6,2
E1539,David Davis,32,Male,Engineering,Manager,Bachelors,19,67155,4,No,Yes,3,7,1
E1540,James Gilbert,58,Male,Sales,Manager,Masters,8,112021,3,No,No,1,3,2
E1541,Sean Moore,57,Female,Engineering,Analyst,Masters,11,35336,5,No,No,3,7,2
E1542,Kenneth Edwards,56,Female,Sales,Analyst,Diploma,4,98866,3,No,No,4,1,1
E1543,Kathleen Robertson,40,Female,Sales,Analyst,Bachelors,16,119348,3,No,Yes,4,3,4
E1544,Mr. Alexander Landry MD,41,Female,HR,Specialist,PhD,2,116448,3,No,No,2,9,2
E1545,Cindy Gomez,39,Female,Engineering,Executive,Masters,5,44411,2,No,No,2,0,3
E1546,Johnny Khan,35,Male,Engineering,Manager,Diploma,2,84032,3,Yes,No,3,4,3
E1547,Julie Herrera,36,Male,Engineering,Analyst,Bachelors,5,148077,4,No,No,3,6,1
E1548,Jessica Khan,52,Female,HR,Specialist,Masters,12,59212,4,No,No,3,3,4
E1549,Pamela Diaz,22,Male,Engineering,Specialist,Bachelors,18,137473,3,No,No,4,1,1
E1550,Kelly Lee,24,Male,Marketing,Analyst,Bachelors,14,80427,4,Yes,No,2,3,2
E1551,Angel Gordon,37,Male,Finance,Engineer,Masters,6,35604,4,No,No,2,5,4
E1552,Diana Hays,44,Female,Operations,Engineer,Masters,12,95169,3,No,No,3,8,4
E1553,Barbara Hester,32,Male,Engineering,Engineer,Masters,19,118649,3,No,Yes,2,4,2
E1554,Robert Morgan,33,Female,Marketing,Analyst,Bachelors,1,132788,2,No,Yes,3,9,2
E1555,Nicole Gonzalez,31,Female,HR,Specialist,Bachelors,18,113135,2,No,No,3,8,3
E1556,Kathryn Williams,53,Male,Sales,Specialist,Bachelors,18,143706,4,No,No,2,2,1
E1557,Gary Wells,37,Female,Operations,Manager,Diploma,2,82646,3,No,No,1,2,2
E1558,Larry Robertson,29,Female,Marketing,Engineer,Bachelors,2,98120,3,No,No,3,3,3
